,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
136,P1,16/03/2025,18:00,Rio Ave,Benfica,8.0,5.3,1.39,1.55,2.22,1.5,0.0,0.0
137,P1,16/03/2025,20:30,Guimaraes,Estrela,1.48,4.1,7.0,2.02,1.68,-1.0,0.0,0.0
138,P1,16/03/2025,20:30,Moreirense,Boavista,1.81,2.08,5.7,2.28,1.5,-0.75,0.0,0.0
143,SC0,16/03/2025,12:30,Celtic,Rangers,1.67,4.4,5.3,1.56,2.52,-0.75,1.85,2.14
144,SC0,16/03/2025,15:00,Dundee United,Dundee,1.79,1.23,1.37,1.79,1.85,-0.5,0.0,0.0
165,SP1,16/03/2025,13:00,Leganes,Betis,4.1,3.35,2.12,2.32,1.71,0.5,1.87,2.12
166,SP1,16/03/2025,15:15,Sevilla,Ath Bilbao,3.05,3.2,2.74,2.48,1.64,0.0,2.11,1.88
167,SP1,16/03/2025,17:30,Osasuna,Getafe,2.38,3.0,3.9,3.15,1.43,-0.25,1.98,1.98
168,SP1,16/03/2025,17:30,Vallecano,Sociedad,2.54,3.15,3.35,2.78,1.53,-0.25,2.13,1.86
169,SP1,16/03/2025,20:00,Ath Madrid,Barcelona,3.2,3.8,2.34,1.64,2.48,0.25,1.95,2.03
176,SP2,16/03/2025,13:00,Eldense,Mirandes,2.82,1.53,1.09,2.28,1.51,0.0,0.0,0.0
177,SP2,16/03/2025,15:15,Huesca,Levante,2.82,3.15,2.9,2.4,1.61,0.0,0.0,0.0
178,SP2,16/03/2025,15:15,Santander,Tenerife,1.09,3.3,1.09,1.97,1.7,-0.75,0.0,0.0
179,SP2,16/03/2025,17:30,Cadiz,Granada,2.28,3.1,3.6,2.52,1.58,-0.25,0.0,0.0
186,T1,16/03/2025,10:30,Rizespor,Bodrumspor,2.1,3.1,4.3,2.16,1.73,-0.25,0.0,0.0
187,T1,16/03/2025,13:00,Goztep,Eyupspor,1.79,3.6,4.9,1.96,1.88,-0.75,0.0,0.0
188,T1,16/03/2025,13:00,Hatayspor,Sivasspor,2.3,3.75,3.2,1.86,1.98,-0.25,0.0,0.0
189,T1,16/03/2025,17:30,Fenerbahce,Samsunspor,1.4,5.0,8.6,1.7,2.22,-1.25,0.0,0.0
