,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
73,EC,25/10/2025,12:30,Halifax,York,1.04,3.8,1.74,1.23,1.16,0.75,1.46,1.74
74,EC,25/10/2025,15:00,Braintree Town,Altrincham,2.4,3.05,2.02,1.64,1.92,0.25,1.67,1.79
75,EC,25/10/2025,15:00,Eastleigh,Morecambe,1.09,1.01,1.09,1.01,1.08,-0.5,0.0,0.0
76,EC,25/10/2025,15:00,Forest Green,Boreham Wood,1.84,1.09,1.09,1.01,1.16,-0.5,1.84,1.79
77,EC,25/10/2025,15:00,Gateshead,Truro,2.06,3.6,1.04,1.78,2.02,-0.25,0.0,0.0
78,EC,25/10/2025,15:00,Hartlepool,Solihull,1.63,3.45,1.09,1.23,2.16,-0.75,1.81,1.83
79,EC,25/10/2025,15:00,Scunthorpe,Aldershot,1.68,1.03,4.5,1.17,1.54,-0.75,1.01,1.61
80,EC,25/10/2025,15:00,Southend,Brackley Town,1.54,1.03,2.1,1.01,1.07,-0.75,0.0,0.0
81,EC,25/10/2025,15:00,Wealdstone,Sutton,1.93,2.8,2.58,1.62,1.94,-0.25,1.73,1.83
82,EC,25/10/2025,15:00,Woking,Rochdale,3.8,3.65,1.87,1.7,1.98,0.5,1.96,1.87
83,EC,25/10/2025,15:00,Yeovil,Carlisle,4.0,3.05,1.96,1.9,1.88,0.5,1.87,1.96
84,EC,25/10/2025,17:30,Tamworth,Boston Utd,1.74,1.01,1.09,1.85,1.93,-0.75,1.71,1.42
86,F1,25/10/2025,16:00,Brest,Paris SG,9.8,5.8,1.36,1.48,2.84,1.5,2.02,1.96
87,F1,25/10/2025,18:00,Monaco,Toulouse,1.89,4.0,4.2,1.66,2.42,-0.5,1.89,2.07
88,F1,25/10/2025,20:05,Lens,Marseille,2.9,3.65,2.58,1.75,2.24,0.0,2.11,1.88
100,F2,25/10/2025,13:00,Amiens,Rodez,2.7,2.8,2.04,1.26,1.25,0.25,1.85,1.77
101,F2,25/10/2025,13:00,Montpellier,Nancy,2.0,2.78,3.15,1.37,1.25,-0.5,2.0,1.83
102,F2,25/10/2025,19:00,Annecy,St Etienne,1.38,1.36,2.1,1.86,1.25,0.5,1.77,2.1
103,G1,25/10/2025,15:00,Kifisia,Panetolikos,1.91,3.3,4.7,1.39,1.73,-0.5,1.91,2.04
104,G1,25/10/2025,17:30,Panserraikos,Larisa,2.3,3.3,3.3,1.37,1.79,-0.25,1.98,1.86
105,G1,25/10/2025,18:00,OFI Crete,Atromitos,1.97,2.74,2.74,1.36,1.25,-0.5,1.95,1.01
111,I1,25/10/2025,14:00,Parma,Como,4.3,3.55,2.02,2.18,1.82,0.5,1.96,2.02
112,I1,25/10/2025,14:00,Udinese,Lecce,1.91,3.5,5.2,2.3,1.72,-0.5,1.89,2.09
113,I1,25/10/2025,17:00,Napoli,Inter,3.25,3.25,2.56,2.2,1.78,0.0,2.25,1.78
114,I1,25/10/2025,19:45,Cremonese,Atalanta,6.0,4.2,1.65,1.9,2.04,0.75,2.17,1.82
121,I2,25/10/2025,14:00,Avellino,Spezia,2.76,2.5,2.72,2.46,1.58,0.0,1.96,1.89
122,I2,25/10/2025,14:00,Monza,Reggiana,1.57,4.1,6.2,2.02,1.87,-1.0,1.97,1.91
123,I2,25/10/2025,14:00,Sampdoria,Frosinone,2.38,3.1,3.25,2.24,1.64,-0.25,2.02,1.89
124,I2,25/10/2025,14:00,Sudtirol,Cesena,2.92,1.56,2.62,2.18,1.75,0.0,2.07,1.83
125,I2,25/10/2025,14:00,Virtus Entella,Pescara,1.75,1.09,1.04,1.55,1.47,-0.5,1.77,1.95
126,I2,25/10/2025,16:15,Carrarese,Venezia,2.94,1.63,1.09,1.97,1.71,0.25,1.81,2.04
127,I2,25/10/2025,18:30,Catanzaro,Palermo,3.7,3.25,2.16,2.18,1.73,0.25,2.02,1.87
131,N1,25/10/2025,15:30,For Sittard,Groningen,3.0,3.05,2.62,1.34,1.25,0.0,2.07,1.83
132,N1,25/10/2025,17:45,Sparta Rotterdam,Telstar,1.9,4.2,3.9,1.55,2.64,-0.5,1.9,2.05
133,N1,25/10/2025,19:00,Volendam,Heracles,2.18,3.8,3.25,1.67,2.02,-0.25,1.92,1.99
134,N1,25/10/2025,20:00,Zwolle,Nijmegen,3.4,3.75,2.1,1.56,1.56,0.25,2.08,1.83
140,P1,25/10/2025,18:00,Santa Clara,AVS,1.53,4.0,1.06,1.45,1.58,-1.0,1.93,1.77
141,P1,25/10/2025,20:30,Benfica,Arouca,1.19,8.8,17.5,1.47,2.84,-2.0,1.84,1.95
142,P1,25/10/2025,20:30,Estrela,Rio Ave,2.72,3.2,2.88,2.18,1.25,0.0,1.89,2.0
148,SC0,25/10/2025,15:00,Dundee United,St Mirren,2.36,3.35,3.1,1.97,1.9,-0.25,2.06,1.84
149,SC0,25/10/2025,15:00,Falkirk,Dundee,1.72,3.9,5.1,1.8,2.08,-0.75,1.9,1.91
150,SC0,25/10/2025,15:00,Livingston,Motherwell,3.6,3.55,2.14,1.83,1.98,0.25,2.09,1.85
154,SC1,25/10/2025,15:00,Airdrie Utd,Arbroath,3.1,3.3,2.26,1.01,1.25,0.25,1.63,1.69
155,SC1,25/10/2025,15:00,Morton,St Johnstone,1.09,1.01,1.68,1.32,1.32,0.75,1.49,1.83
156,SC1,25/10/2025,15:00,Queens Park,Ayr,1.09,2.92,1.88,1.07,1.25,0.5,1.68,1.88
157,SC1,25/10/2025,15:00,Raith Rvs,Partick,2.62,3.05,2.8,1.42,1.61,-0.25,2.26,1.66
158,SC1,25/10/2025,15:00,Ross County,Dunfermline,1.09,1.09,1.04,1.01,1.62,-0.25,1.72,1.12
160,SC2,25/10/2025,15:00,Alloa,Stenhousemuir,2.52,2.96,2.26,1.01,1.21,0.0,2.03,1.01
161,SC2,25/10/2025,15:00,Kelty Hearts,East Fife,3.05,2.7,1.61,1.26,1.25,0.5,1.86,1.61
162,SC2,25/10/2025,15:00,Montrose,Cove Rangers,2.1,3.0,3.2,1.92,1.75,-0.25,1.81,2.02
163,SC2,25/10/2025,15:00,Peterhead,Inverness C,1.04,3.45,1.72,1.21,1.12,1.0,1.62,1.72
165,SP1,25/10/2025,13:00,Girona,Oviedo,1.86,3.7,5.2,2.1,1.86,-0.75,2.11,1.87
166,SP1,25/10/2025,15:15,Espanol,Elche,2.08,3.45,4.2,2.18,1.8,-0.5,2.08,1.9
167,SP1,25/10/2025,17:30,Ath Bilbao,Getafe,1.69,3.65,6.8,2.76,1.52,-0.75,1.91,2.04
168,SP1,25/10/2025,20:00,Valencia,Villarreal,3.45,3.65,2.28,1.85,2.1,0.25,2.02,1.96
175,SP2,25/10/2025,13:00,Cultural Leonesa,Ceuta,2.4,3.15,3.2,2.28,1.55,-0.25,2.09,1.84
176,SP2,25/10/2025,15:15,Albacete,Cordoba,2.28,3.6,3.2,1.82,2.08,-0.25,1.97,1.93
177,SP2,25/10/2025,15:15,Eibar,Leganes,2.28,3.15,3.6,2.64,1.53,-0.25,1.94,1.97
178,SP2,25/10/2025,17:30,Burgos,Sociedad B,1.78,3.45,5.8,2.44,1.57,-0.75,2.04,1.87
179,SP2,25/10/2025,17:30,Granada,Cadiz,2.42,3.1,3.55,2.48,1.6,-0.25,2.03,1.91
180,SP2,25/10/2025,20:00,Mirandes,Santander,3.35,3.75,2.12,1.66,1.46,0.25,2.11,1.85
186,T1,25/10/2025,15:00,Kocaelispor,Alanyaspor,2.24,2.96,3.45,2.06,1.75,-0.25,1.01,1.87
187,T1,25/10/2025,18:00,Trabzonspor,Eyupspor,1.61,4.4,6.2,1.86,2.06,-1.0,2.0,1.91
