,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
46,E1,06/12/2025,15:00,Sheffield United,Stoke,2.14,3.55,3.85,2.14,1.82,-0.25,1.84,2.16
47,E1,06/12/2025,15:00,Southampton,Birmingham,2.46,3.6,3.05,1.97,2.0,-0.25,2.12,1.87
48,E1,06/12/2025,15:00,Swansea,Oxford,2.14,3.4,3.95,2.2,1.78,-0.5,2.14,1.86
49,E2,06/12/2025,12:30,Cardiff,Huddersfield,2.12,3.6,3.5,1.72,2.18,-0.25,1.9,2.07
50,E2,06/12/2025,12:30,Plymouth,Bradford,3.15,3.55,2.24,1.81,2.06,0.25,1.98,1.95
51,E3,06/12/2025,12:30,Colchester,Gillingham,2.04,3.45,4.0,2.16,1.77,-0.5,2.04,1.84
52,EC,06/12/2025,12:30,Morecambe,Boston Utd,2.16,3.35,2.64,1.53,2.08,-0.25,1.89,1.68
53,EC,06/12/2025,15:00,Aldershot,Altrincham,2.48,4.0,2.6,1.64,2.28,0.0,1.88,1.95
54,EC,06/12/2025,15:00,Forest Green,Solihull,1.39,4.0,5.3,1.51,2.16,-1.0,1.62,1.88
55,EC,06/12/2025,15:00,Halifax,Braintree Town,1.84,3.35,3.8,1.68,1.9,-0.5,1.84,1.78
56,EC,06/12/2025,15:00,Hartlepool,Yeovil,1.77,3.2,3.95,1.82,1.73,-0.75,2.0,1.8
57,EC,06/12/2025,15:00,Rochdale,Southend,2.14,3.5,3.65,1.93,1.87,-0.25,1.84,2.09
58,EC,06/12/2025,17:30,Scunthorpe,Tamworth,1.65,3.5,4.2,1.59,2.14,-0.75,1.82,1.74
61,F1,06/12/2025,16:00,Nantes,Lens,5.4,4.1,1.74,1.79,2.18,0.75,2.04,1.93
62,F1,06/12/2025,18:00,Toulouse,Strasbourg,2.7,3.45,2.88,1.98,1.95,0.0,1.92,2.06
63,F1,06/12/2025,20:05,Paris SG,Rennes,1.32,6.6,10.0,1.44,3.1,-1.5,1.87,2.06
73,F2,06/12/2025,13:00,Montpellier,Pau FC,1.91,3.85,4.0,1.73,2.02,-0.5,1.91,1.98
74,F2,06/12/2025,13:00,Troyes,Rodez,1.64,3.9,5.6,1.75,1.9,-0.75,1.78,2.03
75,F2,06/12/2025,19:00,Dunkerque,St Etienne,2.44,3.45,2.88,1.74,2.14,0.0,1.77,2.11
77,G1,06/12/2025,15:00,Olympiakos,OFI Crete,1.14,9.6,20.0,1.37,3.1,-2.25,1.83,1.97
78,G1,06/12/2025,18:30,Volos NFC,Kifisia,2.14,3.3,3.7,1.42,1.67,-0.5,2.14,1.83
84,I1,06/12/2025,14:00,Sassuolo,Fiorentina,3.15,3.25,2.6,2.26,1.72,0.0,2.19,1.81
85,I1,06/12/2025,17:00,Inter,Como,1.57,4.6,6.8,1.83,2.14,-1.0,1.93,2.06
86,I1,06/12/2025,19:45,Verona,Atalanta,5.8,4.1,1.7,1.99,1.94,0.75,2.08,1.89
105,N1,06/12/2025,15:30,Heerenveen,PSV Eindhoven,4.7,5.2,1.64,1.34,3.5,1.0,1.96,1.92
106,N1,06/12/2025,17:45,For Sittard,Ajax,4.7,4.1,1.78,1.68,2.28,0.75,1.92,2.01
107,N1,06/12/2025,19:00,Heracles,Telstar,2.28,3.75,3.1,1.68,2.28,-0.25,1.99,1.9
108,N1,06/12/2025,20:00,Feyenoord,Zwolle,1.19,8.4,16.5,1.32,3.6,-2.25,1.98,1.88
114,P1,06/12/2025,15:30,Santa Clara,Casa Pia,1.9,3.15,5.4,2.7,1.52,-0.5,1.9,2.04
115,P1,06/12/2025,18:00,AVS,Rio Ave,3.25,3.2,2.46,2.24,1.73,0.25,1.81,2.13
116,P1,06/12/2025,20:30,Famalicao,Sp Braga,3.75,3.5,2.18,2.04,1.83,0.25,2.1,1.87
122,SC0,06/12/2025,15:00,Dundee,Aberdeen,3.5,3.25,2.2,2.14,1.8,0.25,1.99,1.88
123,SC0,06/12/2025,15:00,Hibernian,Falkirk,1.63,4.1,5.5,1.71,2.18,-1.0,2.04,1.83
124,SC0,06/12/2025,15:00,Motherwell,Livingston,1.75,3.8,4.9,1.87,1.97,-0.75,1.95,1.89
125,SC0,06/12/2025,15:00,St Mirren,Dundee United,2.2,3.5,3.55,2.04,1.92,-0.25,1.91,2.04
126,SC0,06/12/2025,20:00,Kilmarnock,Rangers,5.5,4.3,1.66,1.8,2.08,1.0,1.81,2.12
129,SC1,06/12/2025,15:00,Ayr,Partick,2.42,2.84,2.76,1.97,1.64,0.0,1.9,2.02
130,SC1,06/12/2025,15:00,Dunfermline,Arbroath,1.96,3.0,4.5,2.12,1.63,-0.5,1.96,1.85
131,SC1,06/12/2025,15:00,Ross County,Airdrie Utd,1.63,3.65,5.2,1.72,2.02,-0.75,1.76,1.87
132,SC1,06/12/2025,15:00,St Johnstone,Raith Rvs,1.54,3.6,4.7,1.35,1.63,-0.75,1.67,1.9
133,SC2,06/12/2025,15:00,Alloa,Peterhead,1.78,3.2,3.4,1.76,1.8,-0.5,1.78,1.96
134,SC2,06/12/2025,15:00,Kelty Hearts,Montrose,2.78,2.96,2.04,1.78,1.75,0.25,1.7,1.77
135,SC2,06/12/2025,15:00,Queen of Sth,Cove Rangers,2.08,3.2,3.1,1.67,2.1,-0.25,1.82,1.93
136,SC2,06/12/2025,15:00,Stenhousemuir,Hamilton,2.7,3.45,2.44,1.93,1.87,0.0,2.0,1.8
137,SC3,06/12/2025,15:00,Annan Athletic,Spartans,3.45,4.1,1.73,1.53,1.28,0.5,1.92,1.45
138,SC3,06/12/2025,15:00,Edinburgh City,Dumbarton,1.67,4.0,4.3,1.6,2.32,-0.75,1.85,1.96
139,SC3,06/12/2025,15:00,Elgin,Clyde,2.18,3.5,2.84,1.72,2.04,-0.25,1.92,1.89
140,SC3,06/12/2025,15:00,Forfar,East Kilbride,3.4,3.3,1.74,1.66,1.87,0.5,1.78,1.74
141,SC3,06/12/2025,15:00,Stranraer,Stirling,1.68,3.15,3.6,1.74,1.81,-0.5,1.68,2.09
143,SP1,06/12/2025,13:00,Villarreal,Getafe,1.65,3.95,6.8,2.2,1.78,-1.0,2.2,1.81
144,SP1,06/12/2025,15:15,Alaves,Sociedad,2.88,3.05,3.0,2.68,1.58,0.0,1.94,2.04
145,SP1,06/12/2025,17:30,Betis,Barcelona,4.2,4.7,1.81,1.4,3.3,0.75,1.98,1.99
146,SP1,06/12/2025,20:00,Ath Bilbao,Ath Madrid,3.4,3.3,2.42,2.22,1.74,0.25,1.91,2.05
152,SP2,06/12/2025,13:00,Andorra,Almeria,2.84,3.5,2.22,1.75,2.02,0.25,1.8,1.92
153,SP2,06/12/2025,15:15,Huesca,Valladolid,3.0,2.88,2.82,2.72,1.5,0.0,2.01,1.89
154,SP2,06/12/2025,17:30,Sociedad B,Sp Gijon,3.25,3.2,2.4,2.2,1.73,0.25,1.86,2.06
164,T1,06/12/2025,11:30,Eyupspor,Kayserispor,2.06,3.6,4.1,1.76,2.18,-0.5,2.06,1.91
165,T1,06/12/2025,14:00,Konyaspor,Rizespor,2.1,3.55,3.85,1.81,2.1,-0.5,2.1,1.85
166,T1,06/12/2025,17:00,Buyuksehyr,Fenerbahce,5.5,4.6,1.64,1.69,2.28,1.0,1.86,2.04
