,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
103,G1,08/11/2025,15:00,Panetolikos,Larisa,2.28,3.2,3.45,2.32,1.64,-0.25,1.94,1.9
111,I1,08/11/2025,14:00,Como,Cagliari,1.54,4.5,7.6,1.96,1.99,-1.0,1.9,2.07
112,I1,08/11/2025,14:00,Lecce,Verona,2.9,2.96,3.15,2.74,1.54,0.0,1.92,2.08
113,I1,08/11/2025,17:00,Juventus,Torino,1.54,4.2,8.2,2.08,1.86,-1.0,1.91,2.05
114,I1,08/11/2025,19:45,Parma,Milan,6.4,4.0,1.66,2.18,1.81,1.0,1.81,2.17
121,I2,08/11/2025,14:00,Empoli,Catanzaro,2.36,3.05,3.35,2.3,1.65,-0.25,2.0,1.86
122,I2,08/11/2025,14:00,Frosinone,Modena,2.92,3.05,2.7,2.2,1.72,0.0,2.02,1.85
123,I2,08/11/2025,14:00,Mantova,Padova,2.26,3.2,3.7,2.16,1.8,-0.25,1.92,2.01
124,I2,08/11/2025,14:00,Reggiana,Virtus Entella,2.7,3.05,3.15,2.54,1.6,0.0,1.81,2.14
125,I2,08/11/2025,14:00,Sudtirol,Carrarese,2.4,3.15,3.2,2.24,1.72,-0.25,2.04,1.84
126,I2,08/11/2025,16:15,Juve Stabia,Palermo,3.3,3.0,2.46,2.42,1.62,0.25,1.83,2.07
127,I2,08/11/2025,18:30,Venezia,Sampdoria,1.71,3.65,5.6,2.06,1.82,-0.75,1.93,1.95
131,N1,08/11/2025,15:30,Excelsior,Heracles,1.98,3.9,3.9,1.67,2.32,-0.5,1.98,1.96
132,N1,08/11/2025,17:45,Volendam,NAC Breda,2.76,3.8,2.58,1.68,2.32,0.0,2.06,1.9
133,N1,08/11/2025,19:00,For Sittard,Heerenveen,3.15,3.55,2.32,1.67,2.28,0.25,1.89,2.03
134,N1,08/11/2025,20:00,Zwolle,Sparta Rotterdam,2.64,3.65,2.8,1.69,2.3,0.0,1.92,2.03
140,P1,08/11/2025,15:30,Alverca,Rio Ave,2.4,3.3,3.5,2.18,1.75,-0.25,2.03,1.94
141,P1,08/11/2025,18:00,Tondela,Guimaraes,2.98,3.15,2.76,2.34,1.66,0.0,2.04,1.92
142,P1,08/11/2025,20:30,Santa Clara,Sp Lisbon,8.4,5.0,1.43,2.02,1.84,1.25,1.81,2.08
148,SC0,08/11/2025,15:00,Falkirk,Livingston,1.94,3.7,4.1,1.8,2.08,-0.5,1.94,2.01
149,SC0,08/11/2025,17:45,St Mirren,Hibernian,2.8,3.25,2.64,1.97,1.86,0.0,2.0,1.9
155,SC1,08/11/2025,15:00,Dunfermline,St Johnstone,3.7,3.15,2.1,2.18,1.68,0.5,1.79,2.1
156,SC1,08/11/2025,15:00,Morton,Arbroath,2.28,3.1,3.25,2.16,1.7,-0.25,1.94,1.85
157,SC1,08/11/2025,15:00,Queens Park,Raith Rvs,4.6,3.3,1.85,2.12,1.61,0.5,2.05,1.85
158,SC1,08/11/2025,15:00,Ross County,Ayr,2.34,3.2,3.0,2.02,1.8,-0.25,2.01,1.8
159,SC2,08/11/2025,15:00,Hamilton,Peterhead,1.78,3.35,3.9,1.65,2.08,-0.75,2.0,1.8
160,SC2,08/11/2025,15:00,Inverness C,Cove Rangers,1.31,1.03,7.2,1.66,1.97,-1.5,1.9,1.69
161,SC2,08/11/2025,15:00,Montrose,Alloa,3.05,3.2,2.22,1.96,1.86,0.25,1.84,2.05
162,SC2,08/11/2025,15:00,Queen of Sth,East Fife,2.42,3.5,2.8,1.75,2.0,-0.25,2.12,1.77
163,SC2,08/11/2025,15:00,Stenhousemuir,Kelty Hearts,1.43,4.1,6.8,1.82,1.98,-1.25,2.0,1.8
164,SC3,08/11/2025,15:00,Clyde,Stranraer,1.84,3.55,3.5,1.72,1.94,-0.5,1.84,1.94
165,SC3,08/11/2025,15:00,Dumbarton,Annan Athletic,2.08,3.35,3.3,1.63,2.12,-0.5,2.08,1.75
166,SC3,08/11/2025,15:00,East Kilbride,Stirling,1.39,5.1,6.0,1.36,2.62,-1.5,1.93,1.78
167,SC3,08/11/2025,15:00,Edinburgh City,Elgin,2.18,3.4,2.62,1.74,1.8,-0.25,1.88,1.61
168,SC3,08/11/2025,15:00,Forfar,Spartans,3.55,3.05,1.87,1.91,1.64,0.5,1.81,1.87
170,SP1,08/11/2025,13:00,Girona,Alaves,2.54,3.2,3.25,2.42,1.66,-0.25,2.15,1.84
171,SP1,08/11/2025,15:15,Sevilla,Osasuna,2.2,3.35,3.9,2.38,1.71,-0.25,1.89,2.11
172,SP1,08/11/2025,17:30,Ath Madrid,Levante,1.25,7.2,14.0,1.5,2.88,-2.0,2.09,1.84
173,SP1,08/11/2025,20:00,Espanol,Villarreal,3.0,3.65,2.5,1.78,2.22,0.25,1.83,2.16
180,SP2,08/11/2025,13:00,Sociedad B,Leganes,3.85,3.15,2.24,2.38,1.65,0.25,2.02,1.9
181,SP2,08/11/2025,15:15,Eibar,Albacete,1.96,3.45,4.6,2.12,1.78,-0.5,1.96,2.0
182,SP2,08/11/2025,15:15,Huesca,Andorra,2.36,3.1,3.4,2.36,1.64,-0.25,2.0,1.89
183,SP2,08/11/2025,17:30,La Coruna,Cultural Leonesa,1.62,4.3,6.0,1.8,2.1,-1.0,2.02,1.88
184,SP2,08/11/2025,20:00,Malaga,Cordoba,2.32,3.25,3.4,2.12,1.79,-0.25,1.97,1.93
191,T1,08/11/2025,11:30,Gaziantep,Rizespor,2.18,3.55,3.6,1.87,2.02,-0.25,1.88,2.07
192,T1,08/11/2025,14:00,Trabzonspor,Alanyaspor,1.68,4.2,5.9,1.91,1.99,-0.75,1.86,2.11
193,T1,08/11/2025,17:00,Antalyaspor,Besiktas,5.7,4.4,1.63,1.73,2.2,1.0,1.84,2.05
194,T1,08/11/2025,17:00,Kasimpasa,Goztep,3.7,3.45,2.24,2.12,1.8,0.25,2.06,1.91
