,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
135,P1,30/11/2025,15:30,Rio Ave,Santa Clara,3.2,3.05,2.66,2.46,1.57,0.0,0.0,0.0
136,P1,30/11/2025,18:00,Sp Lisbon,Estrela,1.13,10.0,22.0,1.41,3.05,-2.5,0.0,0.0
137,P1,30/11/2025,20:30,Porto,Estoril,1.25,6.6,14.5,1.5,2.46,-1.75,0.0,0.0
142,SC0,30/11/2025,12:00,Hibernian,Celtic,4.6,4.2,1.76,1.62,2.32,0.75,1.96,1.95
143,SC0,30/11/2025,14:00,Rangers,Falkirk,1.41,5.2,7.8,1.52,2.58,-1.5,2.04,1.8
144,SC0,30/11/2025,15:00,Livingston,Aberdeen,2.7,3.4,2.58,1.98,1.88,0.0,0.0,0.0
150,SP1,30/11/2025,13:00,Sociedad,Villarreal,3.0,3.55,2.56,1.91,2.06,0.0,2.15,1.83
151,SP1,30/11/2025,15:15,Sevilla,Betis,3.05,3.4,2.56,2.08,1.89,0.25,1.81,2.19
152,SP1,30/11/2025,17:30,Celta,Espanol,2.08,3.5,4.1,1.94,2.02,-0.5,2.08,1.89
153,SP1,30/11/2025,20:00,Girona,Real Madrid,7.0,5.3,1.48,1.44,3.15,1.25,2.02,1.92
161,SP2,30/11/2025,13:00,Zaragoza,Leganes,2.76,2.98,2.88,2.6,1.54,0.0,0.0,0.0
162,SP2,30/11/2025,15:15,Santander,Eibar,2.08,3.6,3.55,1.89,1.99,-0.5,0.0,0.0
163,SP2,30/11/2025,17:30,Cordoba,Cadiz,2.04,3.1,4.3,2.18,1.73,-0.5,0.0,0.0
164,SP2,30/11/2025,17:30,Mirandes,Sociedad B,2.12,3.2,3.75,2.26,1.72,-0.25,1.82,2.03
165,SP2,30/11/2025,20:00,Castellon,Las Palmas,2.16,3.35,3.45,1.83,1.8,-0.25,1.83,2.0
171,T1,30/11/2025,14:00,Antalyaspor,Goztep,4.3,3.35,2.06,1.01,1.25,0.5,0.0,0.0
172,T1,30/11/2025,17:00,Karagumruk,Besiktas,4.8,4.4,1.75,1.01,1.25,0.75,0.0,0.0
