,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
105,I1,01/02/2025,14:00,Monza,Verona,2.4,3.25,3.6,2.36,1.71,-0.25,2.03,1.95
106,I1,01/02/2025,14:00,Udinese,Venezia,1.89,3.65,4.9,2.08,1.88,-0.5,1.89,2.09
107,I1,01/02/2025,17:00,Atalanta,Torino,1.48,4.7,8.8,2.02,1.97,-1.25,2.09,1.87
108,I1,01/02/2025,19:45,Bologna,Como,1.95,3.6,4.5,2.04,1.9,-0.5,1.95,2.03
115,I2,01/02/2025,14:00,Catanzaro,Cesena,2.62,3.1,3.05,2.38,1.65,0.0,1.81,2.12
116,I2,01/02/2025,14:00,Cittadella,Spezia,3.6,3.2,2.22,2.26,1.7,0.25,2.0,1.9
117,I2,01/02/2025,14:00,Sampdoria,Cosenza,2.04,3.15,4.3,2.32,1.67,-0.5,2.02,1.87
118,I2,01/02/2025,14:00,Sassuolo,Juve Stabia,1.62,3.5,4.9,1.86,1.88,-0.75,1.76,1.67
119,I2,01/02/2025,16:15,Modena,Mantova,1.85,3.5,5.2,2.14,1.74,-0.75,2.07,1.82
125,N1,01/02/2025,17:45,Zwolle,Utrecht,3.3,3.5,2.32,1.75,2.18,0.25,1.96,2.0
126,N1,01/02/2025,19:00,Heerenveen,For Sittard,2.02,3.6,4.1,1.94,1.98,-0.5,2.02,1.92
127,N1,01/02/2025,20:00,Nijmegen,PSV Eindhoven,6.4,5.0,1.48,1.49,2.72,1.25,1.81,1.91
134,P1,01/02/2025,15:30,Nacional,Arouca,2.6,3.25,3.2,2.28,1.69,0.0,1.8,2.21
135,P1,01/02/2025,15:30,Santa Clara,Casa Pia,2.16,3.0,4.5,2.76,1.48,-0.25,1.81,2.14
136,P1,01/02/2025,18:00,Gil Vicente,Estoril,2.2,3.25,4.0,2.28,1.67,-0.25,1.86,2.13
137,P1,01/02/2025,20:30,Guimaraes,AVS,1.38,5.3,9.2,1.96,1.96,-1.25,1.83,1.95
142,SC0,01/02/2025,15:00,Dundee,Hearts,3.2,3.6,2.32,1.85,2.12,0.25,1.94,2.0
143,SC0,01/02/2025,15:00,Hibernian,Aberdeen,1.83,3.85,4.4,1.73,2.1,-0.5,1.84,2.12
144,SC0,01/02/2025,15:00,St Mirren,St Johnstone,1.89,3.4,4.6,2.22,1.72,-0.5,1.89,2.01
145,SC0,01/02/2025,17:45,Kilmarnock,Dundee United,2.8,3.3,2.72,1.96,1.8,0.0,1.97,1.91
149,SC1,01/02/2025,15:00,Airdrie Utd,Queens Park,3.15,3.65,2.14,1.78,1.98,0.25,1.98,1.89
150,SC1,01/02/2025,15:00,Dunfermline,Raith Rvs,2.44,3.15,2.74,2.3,1.43,0.0,1.75,2.02
151,SC1,01/02/2025,15:00,Hamilton,Ayr,4.2,3.65,1.81,1.86,1.95,0.5,2.06,1.81
152,SC1,01/02/2025,15:00,Partick,Morton,1.69,4.1,5.2,1.91,1.91,-0.75,1.88,2.0
153,SC2,01/02/2025,15:00,Cove Rangers,Arbroath,2.58,1.03,2.16,1.64,1.89,0.25,1.81,1.9
154,SC2,01/02/2025,15:00,Dumbarton,Alloa,2.1,3.2,2.24,1.54,2.16,0.25,1.68,1.92
155,SC2,01/02/2025,15:00,Inverness C,Queen of Sth,1.65,3.15,4.4,2.02,1.56,-0.75,1.84,1.7
156,SC2,01/02/2025,15:00,Kelty Hearts,Annan Athletic,1.33,3.1,4.1,1.69,1.86,-0.5,1.33,2.08
157,SC2,01/02/2025,15:00,Montrose,Stenhousemuir,1.93,3.65,1.67,1.89,1.65,0.25,1.77,1.78
158,SC3,01/02/2025,15:00,Bonnyrigg Rose,Clyde,2.58,1.03,2.46,1.87,1.68,0.0,1.92,1.82
159,SC3,01/02/2025,15:00,Edinburgh City,Stirling,3.05,3.25,2.24,1.76,1.78,0.25,1.72,1.96
160,SC3,01/02/2025,15:00,Elgin,East Fife,2.12,2.76,1.65,1.66,1.89,0.25,1.83,1.58
161,SC3,01/02/2025,15:00,Peterhead,Forfar,1.58,1.03,3.65,1.88,1.67,-0.75,1.74,1.96
162,SC3,01/02/2025,15:00,Stranraer,Spartans,2.8,2.22,1.97,2.04,1.54,0.0,1.86,1.7
164,SP1,01/02/2025,13:00,Getafe,Sevilla,2.6,2.96,3.55,3.1,1.46,-0.25,2.16,1.84
165,SP1,01/02/2025,15:15,Villarreal,Valladolid,1.25,7.2,14.0,1.51,2.82,-1.75,1.87,2.08
166,SP1,01/02/2025,17:30,Ath Madrid,Mallorca,1.46,4.6,10.0,2.32,1.74,-1.25,2.11,1.86
167,SP1,01/02/2025,20:00,Espanol,Real Madrid,11.5,6.0,1.33,1.62,2.5,1.5,2.04,1.93
174,SP2,01/02/2025,13:00,Mirandes,Elche,3.25,2.92,2.64,2.92,1.46,0.0,2.17,1.77
175,SP2,01/02/2025,15:15,Sp Gijon,Burgos,1.9,3.2,5.1,2.78,1.5,-0.5,1.91,2.05
176,SP2,01/02/2025,17:30,Almeria,Oviedo,1.85,3.45,4.7,1.98,1.85,-0.5,1.85,2.06
177,SP2,01/02/2025,20:00,Santander,Malaga,1.76,3.75,5.1,1.98,1.87,-0.75,1.97,1.94
186,T1,01/02/2025,10:30,Hatayspor,Antalyaspor,2.26,3.5,3.5,1.81,2.0,-0.25,1.94,2.0
187,T1,01/02/2025,13:00,Kayserispor,Trabzonspor,3.95,4.0,1.91,1.63,2.36,0.5,2.01,1.92
188,T1,01/02/2025,16:00,Buyuksehyr,Samsunspor,2.22,3.45,3.75,2.1,1.8,-0.25,1.9,2.07
