,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
90,F1,23/02/2025,16:15,Le Havre,Toulouse,4.1,3.5,2.0,2.12,1.78,0.5,1.92,2.0
91,F1,23/02/2025,16:15,Nice,Montpellier,1.4,5.5,8.6,1.52,2.72,-1.5,2.01,1.86
92,F1,23/02/2025,16:15,Strasbourg,Brest,2.04,3.7,3.8,1.82,2.1,-0.5,2.04,1.89
93,F1,23/02/2025,19:45,Lyon,Paris SG,4.5,4.6,1.76,1.44,3.05,0.75,2.02,1.92
106,G1,23/02/2025,14:30,Aris,Panetolikos,1.3,2.98,6.6,2.06,1.16,-1.0,0.0,0.0
107,G1,23/02/2025,15:00,Lamia,Panathinaikos,8.4,4.6,1.32,1.7,1.16,1.25,0.0,0.0
108,G1,23/02/2025,17:30,Asteras Tripolis,AEK,1.04,4.1,1.09,1.93,1.06,1.0,0.0,0.0
109,G1,23/02/2025,18:30,Olympiakos,PAOK,1.68,3.75,2.28,1.88,1.66,-0.75,0.0,0.0
115,I1,23/02/2025,11:30,Como,Napoli,3.75,3.3,2.32,2.3,1.72,0.25,2.02,1.96
116,I1,23/02/2025,14:00,Verona,Fiorentina,4.5,3.6,1.99,2.06,1.9,0.5,2.01,1.97
117,I1,23/02/2025,17:00,Empoli,Atalanta,6.8,4.3,1.6,1.84,2.12,1.0,1.94,2.0
118,I1,23/02/2025,19:45,Cagliari,Juventus,4.3,3.65,1.98,2.04,1.91,0.5,1.98,1.98
126,I2,23/02/2025,14:00,Brescia,Sudtirol,2.4,2.88,3.3,2.22,1.52,-0.25,0.0,0.0
127,I2,23/02/2025,14:00,Cosenza,Palermo,3.05,3.1,2.52,2.18,1.71,0.0,0.0,0.0
128,I2,23/02/2025,14:00,Spezia,Catanzaro,1.61,3.9,5.7,1.84,1.84,-0.75,0.0,0.0
129,I2,23/02/2025,16:15,Salernitana,Frosinone,1.83,3.2,3.45,2.16,1.59,-0.5,0.0,0.0
131,N1,23/02/2025,13:30,Ajax,Go Ahead Eagles,1.58,4.6,5.7,1.53,2.66,-1.0,1.83,1.84
132,N1,23/02/2025,13:30,Twente,Nijmegen,1.6,1.09,5.7,1.53,2.1,-1.0,1.88,1.74
133,N1,23/02/2025,15:45,AZ Alkmaar,For Sittard,1.19,5.2,1.04,1.56,2.1,-1.25,0.0,0.0
138,P1,23/02/2025,15:30,Arouca,Farense,1.92,3.6,4.5,2.08,1.57,-0.5,0.0,0.0
139,P1,23/02/2025,15:30,Estrela,Santa Clara,4.0,3.15,2.22,2.96,1.35,0.25,0.0,0.0
140,P1,23/02/2025,18:00,AVS,Sp Lisbon,1.09,5.7,1.31,1.62,1.96,1.5,0.0,0.0
141,P1,23/02/2025,20:30,Famalicao,Moreirense,2.18,3.0,3.85,2.36,1.44,-0.25,0.0,0.0
148,SC0,23/02/2025,12:00,St Johnstone,Hearts,3.8,3.5,2.14,2.04,1.79,0.25,2.14,1.83
169,SP1,23/02/2025,13:00,Ath Bilbao,Valladolid,1.18,8.2,22.0,1.69,2.32,-2.0,1.97,1.93
170,SP1,23/02/2025,15:15,Real Madrid,Girona,1.29,6.8,10.5,1.44,3.1,-1.75,1.97,1.93
171,SP1,23/02/2025,17:30,Getafe,Betis,2.74,3.1,3.1,2.92,1.51,0.0,1.86,2.12
172,SP1,23/02/2025,20:00,Sociedad,Leganes,1.59,3.9,8.4,2.64,1.59,-1.0,2.04,1.9
180,SP2,23/02/2025,13:00,La Coruna,Huesca,2.04,3.15,4.1,2.5,1.58,-0.5,2.04,1.87
181,SP2,23/02/2025,15:15,Elche,Cartagena,1.26,5.5,13.0,1.89,1.72,-1.5,0.0,0.0
182,SP2,23/02/2025,17:30,Albacete,Eldense,2.04,3.2,4.1,2.28,1.67,-0.5,0.0,0.0
183,SP2,23/02/2025,17:30,Levante,Mirandes,1.86,1.03,1.04,2.0,1.67,-0.5,0.0,0.0
184,SP2,23/02/2025,20:00,Cadiz,Castellon,1.09,1.8,3.75,1.89,1.7,-0.5,0.0,0.0
190,T1,23/02/2025,10:30,Kayserispor,Goztep,3.25,3.65,2.24,1.9,1.98,0.25,1.95,1.96
191,T1,23/02/2025,13:00,Alanyaspor,Ad. Demirspor,1.31,5.8,3.55,1.44,2.32,-1.5,1.81,1.83
192,T1,23/02/2025,16:00,Trabzonspor,Gaziantep,1.67,4.3,4.8,1.49,2.2,-0.75,1.81,1.94
