,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
101,G1,02/02/2025,17:30,PAOK,AEK,2.5,3.15,2.74,1.96,1.68,0.0,0.0,0.0
102,G1,02/02/2025,18:30,Panetolikos,Atromitos,3.0,2.72,2.24,2.8,1.32,0.0,0.0,0.0
109,I1,02/02/2025,11:30,Juventus,Empoli,1.42,5.0,10.0,2.0,1.97,-1.25,1.95,1.99
110,I1,02/02/2025,14:00,Fiorentina,Genoa,1.7,3.9,6.2,2.14,1.82,-0.75,1.9,2.07
111,I1,02/02/2025,17:00,Milan,Inter,4.4,3.75,1.95,1.86,2.1,0.5,2.04,1.95
112,I1,02/02/2025,19:45,Roma,Napoli,3.3,3.25,2.52,2.14,1.82,0.25,1.85,2.13
120,I2,02/02/2025,14:00,Carrarese,Brescia,2.32,3.05,3.4,2.32,1.64,-0.25,1.96,1.87
121,I2,02/02/2025,14:00,Salernitana,Cremonese,3.1,2.44,2.18,2.04,1.62,0.25,1.78,1.85
122,I2,02/02/2025,14:00,Sudtirol,Reggiana,2.5,2.62,3.3,2.6,1.38,-0.25,2.05,1.69
123,I2,02/02/2025,16:15,Bari,Frosinone,2.02,3.1,4.2,2.36,1.62,-0.5,0.0,0.0
128,N1,02/02/2025,11:15,Almere City,Waalwijk,2.06,3.3,3.55,1.89,1.78,-0.25,1.78,2.02
129,N1,02/02/2025,13:30,Ajax,Feyenoord,2.42,3.6,3.1,1.7,2.24,-0.25,2.09,1.88
130,N1,02/02/2025,13:30,Go Ahead Eagles,Twente,2.7,3.65,2.64,1.67,2.22,0.0,1.96,1.95
131,N1,02/02/2025,15:45,Sparta Rotterdam,Groningen,1.84,3.6,4.8,2.06,1.83,-0.75,0.0,0.0
132,N1,02/02/2025,19:00,Willem II,AZ Alkmaar,4.9,3.1,1.69,2.02,1.75,0.75,0.0,0.0
138,P1,02/02/2025,18:00,Sp Lisbon,Farense,1.15,9.2,6.8,1.39,2.84,-2.25,0.0,0.0
139,P1,02/02/2025,20:30,Estrela,Benfica,12.0,6.0,1.27,1.63,2.36,1.5,0.0,0.0
146,SC0,02/02/2025,15:00,Motherwell,Celtic,1.09,7.4,1.19,1.42,2.78,2.0,1.86,1.85
147,SC0,02/02/2025,15:00,Rangers,Ross County,1.15,9.2,14.5,1.4,3.1,-2.25,1.96,1.91
168,SP1,02/02/2025,13:00,Barcelona,Alaves,1.19,8.8,17.0,1.39,3.3,-2.0,1.89,2.02
169,SP1,02/02/2025,15:15,Valencia,Celta,2.44,3.2,3.45,2.36,1.68,-0.25,2.06,1.92
170,SP1,02/02/2025,17:30,Osasuna,Sociedad,3.2,3.05,2.72,2.78,1.52,0.0,2.16,1.84
171,SP1,02/02/2025,20:00,Betis,Ath Bilbao,3.1,3.3,2.62,2.3,1.72,0.25,1.8,2.22
178,SP2,02/02/2025,13:00,Castellon,Huesca,2.1,3.25,4.0,2.2,1.7,-0.5,2.1,1.86
179,SP2,02/02/2025,15:15,Eibar,La Coruna,2.26,3.15,3.5,2.28,1.66,-0.25,0.0,0.0
180,SP2,02/02/2025,17:30,Cartagena,Cordoba,4.0,3.15,2.0,1.96,1.77,0.5,0.0,0.0
181,SP2,02/02/2025,17:30,Zaragoza,Cadiz,2.16,3.1,3.85,2.34,1.57,-0.25,0.0,0.0
182,SP2,02/02/2025,20:00,Tenerife,Albacete,2.42,2.96,3.35,2.38,1.47,-0.25,0.0,0.0
189,T1,02/02/2025,10:30,Ad. Demirspor,Kasimpasa,4.0,4.1,1.84,1.59,2.5,0.75,1.83,2.08
190,T1,02/02/2025,13:00,Goztep,Alanyaspor,1.74,3.75,5.3,1.87,1.98,-0.75,1.93,1.9
191,T1,02/02/2025,16:00,Fenerbahce,Rizespor,1.35,6.0,9.0,1.55,2.56,-1.5,0.0,0.0
