,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
145,P1,05/10/2025,17:30,Rio Ave,Tondela,2.34,3.45,3.2,1.96,1.86,-0.25,0.0,0.0
146,P1,05/10/2025,19:15,Sp Lisbon,Sp Braga,1.46,5.1,7.0,1.68,2.28,-1.25,0.0,0.0
147,P1,05/10/2025,21:15,Porto,Benfica,2.1,3.4,3.95,2.06,1.8,-0.5,0.0,0.0
151,SC0,05/10/2025,15:00,Aberdeen,Dundee,1.83,3.6,4.4,1.94,1.87,-0.75,2.07,1.79
152,SC0,05/10/2025,15:00,Celtic,Motherwell,1.22,7.4,14.0,1.45,2.96,-2.0,1.94,1.85
153,SC0,05/10/2025,15:00,Falkirk,Rangers,4.4,4.3,1.77,1.61,2.42,0.75,1.92,1.96
174,SP1,05/10/2025,13:00,Alaves,Elche,2.4,3.1,3.65,2.78,1.53,-0.25,2.04,1.93
175,SP1,05/10/2025,15:15,Sevilla,Barcelona,6.4,5.7,1.47,1.46,3.05,1.25,1.94,2.01
176,SP1,05/10/2025,17:30,Espanol,Betis,2.8,3.45,2.8,1.91,2.08,0.0,1.97,2.0
177,SP1,05/10/2025,17:30,Sociedad,Vallecano,2.1,3.55,3.95,2.2,1.8,-0.5,2.1,1.87
178,SP1,05/10/2025,20:00,Celta,Ath Madrid,4.7,4.0,1.83,1.87,2.08,0.75,1.89,2.08
184,SP2,05/10/2025,13:00,Zaragoza,Cordoba,2.46,3.25,2.98,1.01,1.79,-0.25,2.09,1.78
185,SP2,05/10/2025,15:15,Castellon,Sp Gijon,1.95,3.75,3.85,1.6,2.18,-0.5,0.0,0.0
186,SP2,05/10/2025,17:30,Santander,Malaga,1.95,3.55,4.1,1.92,1.96,-0.5,0.0,0.0
187,SP2,05/10/2025,17:30,Valladolid,Mirandes,1.61,3.9,7.2,2.26,1.67,-1.0,0.0,0.0
188,SP2,05/10/2025,20:00,Las Palmas,Cadiz,1.87,3.1,4.2,1.02,1.25,-0.5,0.0,0.0
195,T1,05/10/2025,12:30,Kasimpasa,Konyaspor,2.62,3.5,2.88,1.92,1.94,0.0,1.89,2.06
196,T1,05/10/2025,15:00,Karagumruk,Gaziantep,2.64,3.45,2.74,1.87,2.0,0.0,0.0,0.0
197,T1,05/10/2025,18:00,Goztep,Buyuksehyr,1.86,3.5,4.7,1.98,1.84,-0.5,0.0,0.0
198,T1,05/10/2025,18:00,Samsunspor,Fenerbahce,5.8,4.1,1.68,1.69,2.02,0.75,0.0,0.0
