,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
99,F2,19/04/2025,19:00,Metz,Red Star,1.04,4.2,2.48,1.66,1.96,-1.25,0.0,0.0
101,I1,19/04/2025,14:00,Lecce,Como,3.9,3.45,2.16,2.18,1.81,0.5,1.83,2.16
102,I1,19/04/2025,17:00,Monza,Napoli,15.0,5.8,1.3,1.91,2.04,1.5,1.8,1.9
103,I1,19/04/2025,19:45,Roma,Verona,1.41,4.7,11.5,2.1,1.86,-1.25,1.97,1.96
121,N1,19/04/2025,19:00,Heerenveen,Almere City,1.66,4.1,4.7,1.76,2.14,-0.75,0.0,0.0
127,P1,19/04/2025,15:30,AVS,Casa Pia,3.05,3.2,2.58,2.2,1.6,0.0,0.0,0.0
128,P1,19/04/2025,15:30,Nacional,Gil Vicente,2.36,3.1,3.25,2.14,1.65,-0.25,0.0,0.0
129,P1,19/04/2025,18:00,Arouca,Estrela,1.95,3.35,4.2,2.18,1.73,-0.5,0.0,0.0
130,P1,19/04/2025,18:00,Estoril,Sp Braga,3.85,3.5,2.0,2.02,1.85,0.5,0.0,0.0
131,P1,19/04/2025,20:30,Guimaraes,Benfica,5.8,3.95,1.62,1.9,1.95,0.75,0.0,0.0
133,SC1,19/04/2025,15:00,Airdrie Utd,Morton,2.22,3.15,3.15,1.93,1.85,-0.25,0.0,0.0
134,SC1,19/04/2025,15:00,Dunfermline,Partick,2.44,3.05,3.1,2.44,1.55,-0.25,0.0,0.0
135,SC1,19/04/2025,15:00,Falkirk,Raith Rvs,1.53,3.75,1.04,1.99,1.68,-1.0,0.0,0.0
136,SC1,19/04/2025,15:00,Hamilton,Queens Park,1.8,3.55,4.4,1.92,1.85,-0.5,0.0,0.0
137,SC2,19/04/2025,15:00,Annan Athletic,Arbroath,1.28,1.01,1.72,1.64,2.06,0.75,0.0,0.0
138,SC2,19/04/2025,15:00,Cove Rangers,Alloa,1.89,3.05,1.91,1.61,1.96,-0.5,0.0,0.0
139,SC2,19/04/2025,15:00,Kelty Hearts,Queen of Sth,3.05,1.71,2.14,1.8,1.73,0.25,0.0,0.0
140,SC2,19/04/2025,15:00,Montrose,Dumbarton,2.02,2.42,1.62,1.7,1.84,-0.5,0.0,0.0
141,SC2,19/04/2025,15:00,Stenhousemuir,Inverness C,2.42,2.76,2.08,1.94,1.84,0.25,0.0,0.0
142,SC3,19/04/2025,15:00,East Fife,Stirling,1.54,4.2,1.24,1.64,2.04,-1.0,0.0,0.0
143,SC3,19/04/2025,15:00,Elgin,Peterhead,1.04,1.03,1.93,1.9,1.78,0.5,0.0,0.0
144,SC3,19/04/2025,15:00,Forfar,Bonnyrigg Rose,1.7,2.3,1.04,1.92,1.75,-0.5,0.0,0.0
145,SC3,19/04/2025,15:00,Spartans,Clyde,1.28,2.46,1.04,1.86,1.69,-0.25,0.0,0.0
146,SC3,19/04/2025,15:00,Stranraer,Edinburgh City,2.48,3.1,2.52,1.87,1.91,0.0,0.0,0.0
148,SP1,19/04/2025,13:00,Vallecano,Valencia,2.42,3.2,3.5,2.44,1.65,-0.25,2.04,1.92
149,SP1,19/04/2025,15:15,Barcelona,Celta,1.32,6.4,9.8,1.39,3.4,-1.75,2.03,1.9
150,SP1,19/04/2025,17:30,Mallorca,Leganes,1.92,3.25,5.3,2.68,1.56,-0.5,1.92,2.06
151,SP1,19/04/2025,20:00,Las Palmas,Ath Madrid,6.2,4.3,1.62,1.85,2.14,1.0,1.9,2.04
159,SP2,19/04/2025,13:00,Ferrol,Eldense,3.6,2.82,2.42,2.96,1.42,0.25,0.0,0.0
160,SP2,19/04/2025,15:15,Huesca,Santander,2.52,3.15,2.98,2.26,1.69,0.0,0.0,0.0
161,SP2,19/04/2025,17:30,Levante,Zaragoza,1.76,3.6,5.0,1.87,1.81,-0.75,0.0,0.0
162,SP2,19/04/2025,20:00,Burgos,Cadiz,2.7,3.0,3.2,3.15,1.39,0.0,0.0,0.0
170,T1,19/04/2025,11:30,Kasimpasa,Sivasspor,1.89,3.95,4.0,1.57,2.26,-0.75,0.0,0.0
171,T1,19/04/2025,14:00,Ad. Demirspor,Trabzonspor,8.2,6.8,1.21,1.32,3.2,2.0,0.0,0.0
172,T1,19/04/2025,17:00,Goztep,Besiktas,2.62,3.45,2.64,1.86,1.99,0.0,0.0,0.0
