,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
110,SC3,11/01/2025,15:00,Forfar,Elgin,2.26,3.25,2.7,1.84,1.71,0.0,1.68,2.04
111,SC3,11/01/2025,15:00,Stirling,Spartans,2.52,2.94,2.26,1.78,1.76,0.0,1.94,1.69
113,SP1,11/01/2025,13:00,Alaves,Girona,2.88,3.2,2.86,2.26,1.75,0.0,1.99,1.99
114,SP1,11/01/2025,15:15,Valladolid,Betis,5.1,3.6,1.88,2.18,1.8,0.5,2.12,1.88
115,SP1,11/01/2025,17:30,Espanol,Leganes,2.18,3.1,4.4,2.94,1.49,-0.5,2.19,1.82
116,SP1,11/01/2025,20:00,Sevilla,Valencia,2.08,3.5,4.1,2.38,1.67,-0.5,2.08,1.9
121,SP2,11/01/2025,13:00,Ferrol,Cartagena,1.94,3.25,4.9,2.62,1.52,-0.5,1.94,1.98
122,SP2,11/01/2025,15:15,Albacete,Santander,2.34,3.35,3.45,1.95,1.96,-0.25,1.99,1.93
123,SP2,11/01/2025,15:15,Huesca,Mirandes,2.3,2.8,4.0,3.0,1.4,-0.25,1.91,1.98
124,SP2,11/01/2025,17:30,Malaga,La Coruna,2.6,3.25,3.1,2.1,1.73,0.0,1.81,2.19
125,SP2,11/01/2025,17:30,Tenerife,Castellon,2.74,3.3,2.72,2.06,1.74,0.0,1.93,1.94
126,SP2,11/01/2025,20:00,Oviedo,Sp Gijon,2.16,3.05,4.1,2.56,1.56,-0.25,1.82,2.1
131,T1,11/01/2025,10:30,Kayserispor,Samsunspor,3.4,3.5,2.32,1.88,1.96,0.25,1.97,1.98
132,T1,11/01/2025,13:00,Hatayspor,Rizespor,3.6,3.6,2.22,1.93,1.97,0.25,2.06,1.91
133,T1,11/01/2025,16:00,Besiktas,Bodrumspor,1.54,4.9,6.4,1.75,2.16,-1.0,1.8,1.9
