,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
94,G1,29/11/2025,15:30,OFI Crete,Volos NFC,2.62,3.2,2.54,2.02,1.66,0.0,1.83,1.85
95,G1,29/11/2025,17:30,Aris,Larisa,1.54,3.65,5.3,1.9,1.74,-1.0,1.89,1.73
96,G1,29/11/2025,17:30,Kifisia,Panserraikos,1.53,3.75,5.3,1.75,1.94,-1.0,1.92,1.89
102,I1,29/11/2025,14:00,Genoa,Verona,2.16,3.1,4.6,2.86,1.51,-0.5,2.16,1.85
103,I1,29/11/2025,14:00,Parma,Udinese,2.86,3.15,2.98,2.44,1.66,0.0,1.95,2.03
104,I1,29/11/2025,17:00,Juventus,Cagliari,1.35,5.6,12.0,1.98,1.97,-1.5,2.08,1.87
105,I1,29/11/2025,19:45,Milan,Lazio,1.67,4.0,6.4,2.28,1.76,-0.75,1.86,2.12
112,I2,29/11/2025,14:00,Empoli,Bari,2.22,3.15,3.85,2.34,1.67,-0.25,1.87,2.07
113,I2,29/11/2025,14:00,Pescara,Padova,2.88,3.2,2.72,2.14,1.77,0.0,2.02,1.89
114,I2,29/11/2025,14:00,Reggiana,Frosinone,3.45,3.4,2.26,1.94,2.02,0.25,1.97,1.93
115,I2,29/11/2025,14:00,Sudtirol,Avellino,2.12,3.3,4.1,2.24,1.7,-0.5,2.12,1.86
116,I2,29/11/2025,14:00,Venezia,Mantova,1.51,4.3,6.8,1.73,2.2,-1.0,1.84,2.04
117,I2,29/11/2025,16:15,Catanzaro,Virtus Entella,2.56,3.15,3.15,2.36,1.65,0.0,1.76,2.21
118,I2,29/11/2025,18:30,Palermo,Carrarese,1.77,3.8,5.2,1.96,2.02,-0.75,1.98,1.98
122,N1,29/11/2025,15:30,Excelsior,NAC Breda,2.44,3.6,3.0,1.73,2.22,-0.25,2.11,1.86
123,N1,29/11/2025,17:45,For Sittard,Heracles,2.14,3.65,3.6,1.74,2.22,-0.25,1.85,2.12
124,N1,29/11/2025,20:00,Nijmegen,Sparta Rotterdam,1.69,4.3,5.1,1.5,2.72,-1.0,2.09,1.81
131,P1,29/11/2025,15:30,Casa Pia,Alverca,2.6,3.1,3.1,2.44,1.62,-0.25,2.2,1.76
132,P1,29/11/2025,15:30,Moreirense,Famalicao,3.75,3.4,2.22,2.18,1.76,0.25,2.06,1.91
133,P1,29/11/2025,18:00,Nacional,Benfica,9.4,5.8,1.36,1.74,2.2,1.25,2.09,1.82
134,P1,29/11/2025,20:30,Gil Vicente,Tondela,1.65,3.6,6.2,2.22,1.7,-0.75,1.85,2.02
139,SC0,29/11/2025,15:00,Dundee,St Mirren,3.5,3.5,2.18,2.04,1.86,0.25,2.03,1.89
140,SC0,29/11/2025,15:00,Motherwell,Hearts,3.75,3.65,2.12,1.84,2.06,0.5,1.86,2.12
141,SC0,29/11/2025,17:45,Kilmarnock,Dundee United,2.7,3.4,2.66,1.96,1.83,0.0,1.95,1.9
146,SP1,29/11/2025,13:00,Mallorca,Osasuna,2.4,3.15,3.65,2.6,1.6,-0.25,2.02,1.94
147,SP1,29/11/2025,15:15,Barcelona,Alaves,1.2,8.6,16.5,1.4,3.3,-2.0,1.91,2.01
148,SP1,29/11/2025,17:30,Levante,Ath Bilbao,3.7,3.45,2.24,2.18,1.8,0.25,2.05,1.91
149,SP1,29/11/2025,20:00,Ath Madrid,Oviedo,1.24,7.0,18.0,1.71,2.34,-1.75,1.88,2.08
156,SP2,29/11/2025,13:00,Ceuta,Burgos,2.44,3.0,3.4,0.0,0.0,-0.25,0.0,0.0
157,SP2,29/11/2025,15:15,Cultural Leonesa,Granada,2.74,3.15,2.9,2.32,1.68,0.0,1.89,2.01
158,SP2,29/11/2025,17:30,Albacete,La Coruna,2.5,3.45,2.76,1.81,1.97,0.0,1.79,2.0
159,SP2,29/11/2025,17:30,Almeria,Huesca,1.64,3.85,6.4,2.14,1.76,-0.75,1.83,2.09
160,SP2,29/11/2025,20:00,Valladolid,Malaga,1.86,3.55,5.1,2.12,1.79,-0.75,2.12,1.85
167,T1,29/11/2025,11:30,Rizespor,Kayserispor,1.92,3.7,4.5,1.73,2.24,-0.5,1.92,2.03
168,T1,29/11/2025,14:00,Gaziantep,Eyupspor,1.9,3.85,4.5,1.87,2.06,-0.5,1.9,2.07
169,T1,29/11/2025,17:00,Kasimpasa,Buyuksehyr,3.3,3.55,2.26,1.8,2.08,0.25,1.95,1.95
170,T1,29/11/2025,17:00,Trabzonspor,Konyaspor,1.7,4.2,5.3,1.74,2.2,-0.75,1.89,2.06
